,인허가일자,폐업일자,사업장명,도로명주소,Latitude,Longitude
265,2015-06-22,,커피씨(Coffee C),서울특별시 강남구 논현로16길 30,37.4771083,127.0487315
266,2020-04-01,,제너스PC대치점,서울특별시 강남구 남부순환로 2935,37.4940247,127.0613442
267,2011-06-02,,스타벅스 신압구정점,서울특별시 강남구 언주로174길 29,37.5281398,127.0364245
268,2010-08-30,,스타벅스 압구정로데오역,서울특별시 강남구 선릉로 836,37.5265458,127.0405746
269,2007-12-18,,스타벅스 압구정로점,서울특별시 강남구 압구정로42길 32,37.5268048,127.0347295
270,2022-11-25,,세븐일레븐 강남파이낸스점,서울특별시 강남구 테헤란로 152,37.4998097,127.0366289
271,2010-12-22,,지에스25논현이편한점,서울특별시 강남구 봉은사로11길 12,37.5068611,127.02875
272,2021-09-08,,샐러리아 강남점,서울특별시 강남구 논현로94길 32,37.5029145,127.0389912
273,2020-12-14,,버거킹 삼성중앙역점,서울특별시 강남구 봉은사로 502,37.5128028,127.0537382
274,2011-06-28,,버거킹대치역점,서울특별시 강남구 남부순환로 2936,37.4933573,127.0619092
275,2010-02-18,,버거킹강남대로점,서울특별시 강남구 강남대로 406,37.4990329,127.0276653
276,2016-12-21,,스타벅스커피 청담영동대로점,서울특별시 강남구 영동대로 720,37.5222132,127.0565181
277,2015-09-09,,스타벅스커피 학동사거리점,서울특별시 강남구 도산대로 328,37.5224015,127.0379633
278,2014-02-18,,스타벅스커피 청담사거리점,서울특별시 강남구 도산대로 458,37.5237869,127.0468574
279,2013-09-10,,스타벅스 커피 청담점,서울특별시 강남구 도산대로 532,37.5243529,127.051588
280,2020-07-08,,나이스가이들,서울특별시 강남구 논현로105길 21,37.5057014,127.0325525
281,1987-12-07,,델리샵,서울특별시 강남구 영동대로 737,37.5238934,127.0541241
282,2022-03-02,,SOS커피&샌드위치 논현점,서울특별시 강남구 강남대로124길 39,37.5096824,127.0255941
283,2021-11-18,,MAYCIEL 메이씨엘,서울특별시 강남구 논현로136길 3,37.5159858,127.0303143
284,2021-08-26,,테미,서울특별시 강남구 봉은사로30길 23,37.5060127,127.0355903
285,2019-03-06,,기원제과,서울특별시 강남구 논현로 851,37.5248889,127.028072
286,2008-12-03,,스타벅스 삼성현대힐점,서울특별시 강남구 삼성로 605,37.5135167,127.0527215
287,2004-08-23,,스타벅스학동역점,서울특별시 강남구 논현로 704,37.5146533,127.0307242
288,2001-10-29,,민스 김밥 분식,서울특별시 강남구 도곡로99길 23,37.5021597,127.0654252
289,2022-04-20,,리찬방,서울특별시 강남구 테헤란로 517,37.5085949,127.0597186
290,2022-04-18,,샐드아웃(Saldout),서울특별시 강남구 봉은사로 129-1,37.5061087,127.0281855
291,2022-04-18,,지에스25 디엑스랩점,서울특별시 강남구 테헤란로 223,37.5023658,127.0407171
292,2022-04-15,,RS카페,서울특별시 강남구 역삼로98길 23,37.5034299,127.0650207
293,2022-04-15,,강남지역자활센터 SR카페테리아,서울특별시 강남구 광평로56길 12,37.4869081,127.1037838
294,2022-04-14,,커피지,서울특별시 강남구 선릉로 815,37.5248974,127.0392938
295,2022-04-14,,예향,서울특별시 강남구 압구정로 165,37.5273339,127.0274702
296,2022-04-13,,마이요거트립 강남역삼점,서울특별시 강남구 역삼로 204,37.4958292,127.0398369
297,2022-04-11,,백억커피 논현점,서울특별시 강남구 학동로20길 47,37.5104486,127.0275202
298,2021-11-22,,비앤? 푸드 bn# food,서울특별시 강남구 논현로26길 9,37.4821902,127.0437209
299,2022-04-08,,주니카페,서울특별시 강남구 테헤란로 110,37.4980838,127.0293894
300,2022-04-07,,히즈빈스 서울영동교회점,서울특별시 강남구 논현로132길 18,37.5149661,127.0319764
301,2022-04-06,,보드게임카페 홈즈앤루팡 강남점,서울특별시 강남구 테헤란로1길 48,37.5014631,127.0269828
302,2019-09-05,,?끄쇼즈,서울특별시 강남구 도곡로70길 5,37.4970053,127.0566182
303,2022-04-05,,과일이좋아,서울특별시 강남구 역삼로 459,37.5028727,127.0573232
304,2017-11-28,,고투웍 강남CGV점,서울특별시 강남구 강남대로 438,37.501652,127.0263751
305,2022-05-16,,지에스25 자곡라르고점,서울특별시 강남구 자곡로 201,37.4754456,127.1048608
306,2022-10-19,,언더플로우 뮤직&카페,서울특별시 강남구 강남대로154길 38,37.5182866,127.0220886
307,2022-10-17,,티원 카페&아레나(T1 Cafe&Arena),서울특별시 강남구 선릉로115길 4,37.5124438,127.0425983
308,2022-10-17,,보리원 대치은마점,서울특별시 강남구 삼성로 212,37.4974176,127.0653272
309,2022-08-19,,(주)옵트버스,서울특별시 강남구 봉은사로22길 45-6,37.5037932,127.0305665
310,2022-08-24,,쎄컨드 플로어 second floor,서울특별시 강남구 테헤란로 322,37.5029732,127.0465325
311,2004-08-18,,롯데씨브이에스711(주)메트로칸점,서울특별시 강남구 테헤란로88길 10,37.5068833,127.059437
312,2001-11-15,,롯데씨브이에스711(주) 역삼태광점,서울특별시 강남구 테헤란로34길 7,37.5010982,127.0402477
313,2022-05-17,,새콤달콤,서울특별시 강남구 역삼로 452,37.5021937,127.056668
314,2022-05-17,,얼린,서울특별시 강남구 강남대로94길 28,37.4996247,127.0295905
315,2022-05-17,,에스프레소엔투샷,서울특별시 강남구 언주로135길 32-3,37.5167894,127.0324627
316,2022-05-17,,KT그룹희망나눔재단,서울특별시 강남구 광평로47길 28,37.4886809,127.0989309
317,2011-03-10,,롯데씨브이에스711(주) 역삼디오빌점,서울특별시 강남구 언주로 427,37.5014561,127.0426891
318,2022-06-30,,GS25 강남영동점,서울특별시 강남구 논현로149길 50,37.5173546,127.0245014
319,2022-06-30,,샐러디 봉은사역점,서울특별시 강남구 영동대로112길 10,37.5149052,127.0608935
320,2022-06-30,,세븐일레븐 과학기술회관점,서울특별시 강남구 테헤란로7길 22,37.500961,127.0306229
321,2022-06-30,,카페 델라루즈,서울특별시 강남구 논현로152길 18,37.5212422,127.0299754
322,2022-05-18,,스머프매직포레스트,서울특별시 강남구 강남대로106길 29,37.5035148,127.0278264
323,2019-03-25,,레보Revo,서울특별시 강남구 봉은사로25길 23,37.5085413,127.032037
324,2022-10-17,,이디야커피 압구정로데오역점,서울특별시 강남구 선릉로161길 20,37.527534,127.0388282
325,2022-10-17,,제이커피(J COFFEE),서울특별시 강남구 논현로157길 9,37.5223037,127.0272482
326,2022-10-17,,텐퍼센트 양재역점,서울특별시 강남구 남부순환로 2609,37.4849647,127.0350888
327,2022-12-01,,"하나,둘(스페이스 W)",서울특별시 강남구 논현로 542,37.5046785,127.0354181
328,2013-12-26,,세븐일레븐 삼성베스트점,서울특별시 강남구 삼성로104길 12,37.5108549,127.0557384
329,2022-08-29,,빈프커피,서울특별시 강남구 봉은사로37길 7-9,37.5085148,127.0361263
330,2022-10-17,,메종원스이어,서울특별시 강남구 압구정로 336,37.5280178,127.0385263
331,2021-02-24,,텅 신사 스페이스,서울특별시 강남구 도산대로11길 31,37.5195858,127.0221272
332,2022-05-20,,이마트24 R자곡시티점,서울특별시 강남구 자곡로 192,37.4743933,127.1040668
333,2022-05-20,,이마트24 R수서사이룩스점,서울특별시 강남구 광평로 295,37.488456,127.10419
334,2022-10-11,,아이러브 크로플,서울특별시 강남구 언주로 313,37.4956565,127.0456069
335,2022-08-23,,아리스타커피 역삼점,서울특별시 강남구 테헤란로21길 5,37.5006615,127.0343419
336,2021-07-06,,매머드익스프레스 봉은사로 선정릉점,서울특별시 강남구 봉은사로 438,37.5111955,127.0477926
337,2019-08-29,,오늘 닭강정,서울특별시 강남구 도곡로 405,37.4974385,127.0546376
338,2018-03-02,,더 카페 440,서울특별시 강남구 테헤란로 440,37.50579,127.0561533
339,2018-01-31,,호찬떡볶이,서울특별시 강남구 광평로19길 15,37.4848508,127.085277
340,2013-11-01,,노영희의 철든부엌,서울특별시 강남구 삼성로126길 6,37.517518,127.0516576
341,2007-08-10,,세븐일레븐 압구정스퀘어점,서울특별시 강남구 압구정로34길 11,37.5273895,127.030957
342,2022-07-01,,파운드커피 역삼점,서울특별시 강남구 테헤란로13길 10,37.500314,127.0325763
343,2022-07-01,,59년 떡볶이,서울특별시 강남구 밤고개로1길 10,37.4880163,127.1018486
344,2022-07-01,,위밋,서울특별시 강남구 강남대로128길 41,37.5111097,127.0251181
345,2008-08-26,,롯데씨브이에스711 청담유시어터점,서울특별시 강남구 도산대로58길 17,37.5220687,127.041532
346,2019-06-24,,컴포즈커피 논현영동시장점,서울특별시 강남구 강남대로122길 10,37.5077022,127.024082
347,2021-07-16,,논현로,서울특별시 강남구 논현로105길 51,37.5052022,127.0302713
348,2018-08-31,,이디야커피(강남도산점),서울특별시 강남구 도산대로37길 20,37.5222821,127.0314799
349,2007-02-08,,딥블루,서울특별시 강남구 영동대로 513,37.5125207,127.0588194
350,2000-06-24,,게이트,서울특별시 강남구 영동대로 513,37.5125207,127.0588194
351,2000-06-24,,AQ카페,서울특별시 강남구 영동대로 513,37.5125207,127.0588194
352,2022-08-24,,언니가 숨겨놓은 과자상자,서울특별시 강남구 압구정로 165,37.5273339,127.0274702
353,2022-08-24,,로프티 애스피레이션 Lofty Aspiration,서울특별시 강남구 압구정로 336,37.5280178,127.0385263
354,2022-10-05,,가비엔누리 압구정점,서울특별시 강남구 논현로 835,37.5230949,127.0279344
355,2022-10-05,,매머드 익스프레스 봉은사역점,서울특별시 강남구 영동대로112길 9,37.5152123,127.0609526
356,2022-04-05,,미스터코코,서울특별시 강남구 역삼로78길 14,37.5015377,127.0570047
357,2022-10-05,,샐러디(Salady) 포이사거리점,서울특별시 강남구 개포로 207,37.4785925,127.0452901
358,2011-11-03,,삐아프,서울특별시 강남구 논현로175길 109,37.5223434,127.0206231
359,2022-05-26,,이태리다방,서울특별시 강남구 논현로71길 17,37.494654,127.0382122
360,2022-04-04,,매머드익스프레스 역삼신일유토빌점,서울특별시 강남구 논현로87길 41,37.4988383,127.0334788
361,2022-07-04,,단꽃케이크(SweetFlowerCake),서울특별시 강남구 압구정로54길 6,37.5275388,127.0395084
362,2019-02-20,,미니 김밥,서울특별시 강남구 삼성로 212,37.4974176,127.0653272
363,2022-07-12,,메가엠지씨커피 강남로데오점,서울특별시 강남구 강남대로78길 12,37.4948619,127.0303579
364,2022-03-31,,카페 청(Cafe CHUNG),서울특별시 강남구 남부순환로 2917,37.4931481,127.0590766
365,2022-07-05,,버디버디 스크린골프,서울특별시 강남구 언주로133길 21,37.5159359,127.0336228
366,2022-07-05,,(주)부일 바다로마켓,서울특별시 강남구 삼성로 150,37.4933928,127.0673501
367,2022-07-05,,맥스피드피시방,서울특별시 강남구 도산대로50길 9,37.5217483,127.0376563
368,2022-03-30,,아임커피(I'm coffee),서울특별시 강남구 논현로113길 10,37.5085391,127.0323842
369,2022-03-30,,샌드위치 공장,서울특별시 강남구 광평로31길 27,37.4848958,127.0906778
370,2022-03-30,,오슬로우커피 수서점,서울특별시 강남구 광평로 280,37.4873264,127.1031402
371,2022-03-30,,카페조이(Cafe Joie),서울특별시 강남구 자곡로 186,37.4740096,127.1035393
372,2022-05-27,,카우커피(cow coffee),서울특별시 강남구 삼성로145길 14,37.5225321,127.0471914
373,2022-05-27,,씨유 역삼형지점,서울특별시 강남구 논현로 327,37.4944508,127.0396341
374,2022-07-06,,텐핑거,서울특별시 강남구 논현로85길 5,37.499089,127.0370586
375,2022-08-26,,파롤앤랑그 갤러리아백화점 압구정점,서울특별시 강남구 압구정로 343,37.5285614,127.0400548
376,2022-10-18,,지에스25 도곡신호점,서울특별시 강남구 도곡로 184,37.4916885,127.0397809
377,2022-03-28,,카페 이아,서울특별시 강남구 밤고개로21길 69,37.474253,127.1138961
378,2022-03-28,,컴포즈커피 강남시장점,서울특별시 강남구 압구정로2길 46,37.5187712,127.0206688
379,2022-07-08,,웨이크업 커피,서울특별시 강남구 테헤란로7길 22,37.500961,127.0306229
380,2022-05-31,,7번가,서울특별시 강남구 언주로 323,37.4967531,127.0450691
381,2020-06-16,,르퓨어카페,서울특별시 강남구 봉은사로59길 13,37.5118925,127.0455679
382,2022-07-13,,이마트24 R신사케이타워점,서울특별시 강남구 도산대로 119,37.5173048,127.0214745
383,2022-08-25,,%아라비카(%ARABICA),서울특별시 강남구 영동대로 513,37.5125207,127.0588194
384,2022-06-03,,유후까페,서울특별시 강남구 테헤란로 624,37.5093055,127.0659183
385,2022-05-30,,커스텀커피 압구정점,서울특별시 강남구 압구정로29길 71,37.5330263,127.0279257
386,2022-05-24,,컴포즈커피 개포중앙점,서울특별시 강남구 개포로 615,37.4926936,127.0756284
387,2020-04-13,,신사꽈배기,서울특별시 강남구 논현로159길 32,37.5226962,127.0255412
388,2021-07-20,,압구정샌드위치 삼성점,서울특별시 강남구 봉은사로74길 16,37.5114729,127.0517634
389,2021-06-08,,강남김밥카페,서울특별시 강남구 헌릉로570길 34,37.4631419,127.1034644
390,2022-06-07,,컨비니 그로서리스토어42,서울특별시 강남구 강남대로102길 42,37.5035479,127.02849
391,2022-10-20,,세븐일레븐 역삼래미안점,서울특별시 강남구 언주로 314,37.4959548,127.0466573
392,2022-10-20,,티더블유유씨(TWUC),서울특별시 강남구 압구정로 118,37.5234371,127.0215941
393,2022-10-20,,(주)신세계푸드 노브랜드피자 역삼점,서울특별시 강남구 논현로 332,37.4949151,127.0399915
394,2022-07-06,,(주)루카스닷에스피 바룐(Varjon),서울특별시 강남구 밤고개로24길 44-10,37.4719772,127.105501
395,2022-09-20,,로스터리 락온 선릉점,서울특별시 강남구 선릉로92길 37-4,37.5062897,127.0517804
396,2022-03-29,,메가엠지씨커피 강남세곡점,서울특별시 강남구 헌릉로569길 13,37.4667949,127.1001606
397,2021-01-18,,그라운드 커피,서울특별시 강남구 선릉로120길 16,37.513933,127.0439841
398,2014-06-27,,오마뎅 대치점,서울특별시 강남구 삼성로 237,37.4983679,127.060863
399,2020-11-06,,어그리(Agree),서울특별시 강남구 논현로63길 16,37.4930012,127.0391173
400,2022-06-09,,꿈의 조각들 청담점,서울특별시 강남구 학동로101길 26,37.5223046,127.0577361
401,2022-06-09,,커피나인 대치사거리,서울특별시 강남구 역삼로 514,37.5033375,127.0598466
402,2022-06-09,,커피기업 압구정점,서울특별시 강남구 압구정로 228,37.5286822,127.0327997
403,2022-06-08,,프론트 서울,서울특별시 강남구 도산대로11길 29,37.5193435,127.022224
404,2022-06-08,,조이187,서울특별시 강남구 선릉로152길 30,37.5241886,127.0419229
405,2022-06-08,,그릿(GRIT),서울특별시 강남구 논현로 734,37.4999198,127.0377596
406,2018-04-11,,윈스커피,서울특별시 강남구 테헤란로83길 18,37.508635,127.0577249
407,2017-08-23,,규리네 과일가게 강남점,서울특별시 강남구 삼성로115길 40,37.5141428,127.0488664
